,user_id,book_id,rating
256335,769,534,5
256424,104,782,1
256425,104,595,2
256433,104,468,2
256439,104,3916,3
256446,104,824,2
256509,649,5932,5
256510,104,1096,3
256511,104,62,5
256512,104,368,5
256513,104,480,5
256594,740,6808,4
256609,415,969,1
256612,740,5024,4
256685,233,101,4
256686,233,38,3
256687,233,90,3
256832,150,430,4
256833,150,268,3
256834,412,4828,4
256835,412,3296,3
256851,475,126,5
256852,475,1105,4
256853,475,1262,4
256856,475,1960,4
256858,475,173,4
256874,475,788,4
256875,475,5616,2
256876,475,7872,3
256927,53,3379,2
256928,53,4068,4
256929,53,8455,4
256930,53,13,3
256931,630,344,5
256932,53,1206,2
256933,53,378,2
256934,630,85,5
256938,53,2716,3
256939,53,162,4
256940,53,606,3
256947,433,47,5
256948,892,2465,4
256949,892,8277,4
256982,243,181,4
256985,707,9023,4
257081,554,4257,4
257109,820,426,3
257241,332,60,4
257284,595,550,4
257285,595,167,3
257286,595,534,4
257457,903,1494,5
257495,778,38,5
257496,860,3,4
257497,778,47,5
257519,112,1873,4
257521,55,534,4
257522,658,8047,2
257523,657,371,4
257525,318,38,4
257527,318,7018,2
257528,318,28,2
257529,318,387,5
257530,318,248,4
257532,491,467,3
257533,653,7307,3
257534,653,8635,4
257535,491,3911,4
257537,491,7907,5
257598,690,191,4
257708,844,8360,3
257709,844,7794,2
257710,844,1570,4
257715,126,576,5
257803,952,2123,4
257862,447,9084,3
257863,447,7454,3
257874,994,2981,4
257878,994,1417,2
257945,443,3208,5
257977,413,7522,1
257994,417,948,5
257995,417,268,5
258002,587,6782,5
258016,506,2506,4
258054,957,574,3
258057,249,3868,5
258095,925,2304,4
258159,510,2917,5
258241,70,3643,3
258276,538,221,4
258277,538,716,4
258278,538,5526,4
258407,155,14,4
258417,120,7232,3
258420,53,171,1
258421,53,43,3
258422,53,63,2
258423,53,2097,3
258424,53,180,2
258425,53,472,5
258433,34,1155,4
258434,959,107,4
258454,868,6723,4
258455,803,410,4
258456,803,1312,2
258457,803,180,2
258458,803,62,3
258461,803,4202,4
258469,34,436,3
258470,34,1208,4
258471,34,967,3
258472,34,556,3
258473,34,485,4
258474,34,1282,4
258475,34,7254,5
258476,183,1238,4
258480,773,1041,4
258481,773,341,5
258492,120,2247,5
258497,941,207,5
258498,941,1694,4
258499,941,4895,4
258500,941,3025,4
258501,941,6132,4
258502,941,7241,3
258503,941,336,4
258504,941,674,4
258505,941,1379,4
258506,941,1260,4
258507,941,1763,4
258508,941,1858,4
258509,941,2261,4
258539,803,81,4
258540,927,1310,5
258571,155,653,5
258584,300,6160,4
258599,604,961,5
258615,70,5244,5
258629,269,522,4
258630,101,46,4
258631,101,256,4
258638,547,4455,3
258698,952,84,4
258699,181,8389,3
258701,487,4137,5
258702,487,2128,5
258704,564,104,5
258705,564,122,2
258706,564,125,4
258707,564,770,3
258712,662,1537,4
258713,662,700,4
258714,662,1501,4
258715,448,217,4
258716,448,534,3
258777,258,148,4
258778,258,2589,4
258779,258,7561,5
258780,258,142,3
258784,258,9442,3
258785,258,2193,3
258786,258,310,5
258787,258,2710,3
258788,258,867,4
258789,258,22,5
258790,258,233,3
258791,258,38,4
258792,258,64,4
258793,258,85,5
258794,258,196,3
258795,258,3443,5
258796,258,3250,3
258797,258,901,2
258798,258,465,5
258848,891,2259,5
258849,891,104,5
258883,413,38,5
258927,411,35,3
258940,667,2253,4
258941,921,257,4
258943,921,3141,3
258944,921,32,4
258945,921,104,5
258946,921,467,5
258950,778,217,4
259028,448,516,3
259032,579,867,3
259033,579,5715,4
259034,773,303,4
259036,773,6160,5
259037,868,4189,5
259143,880,653,3
259273,777,191,5
259346,133,2579,4
259348,133,4520,5
259353,133,2024,3
259433,926,1073,1
259438,952,29,4
259439,952,55,5
259440,952,58,4
259442,826,6327,5
259443,913,653,5
259444,913,229,4
259445,962,7,5
259446,962,293,3
259447,26,1282,3
259451,319,63,4
259459,860,49,4
259474,163,1238,3
259475,163,4899,3
259477,163,1282,3
259494,69,467,3
259504,271,2710,4
259505,271,179,4
259506,271,122,4
259507,271,33,5
259508,271,127,4
259509,271,212,5
259699,656,186,4
259703,253,11,4
259737,908,3400,3
260068,400,457,1
260070,400,35,4
260071,400,1149,1
260072,400,217,4
260073,400,36,5
260074,400,187,3
260075,400,1339,3
260422,583,2568,1
260434,129,2661,5
260437,129,380,4
260438,129,3133,4
260467,258,2379,5
260477,345,1923,4
260479,345,534,4
260480,345,461,4
260481,345,1231,5
260482,345,274,5
260487,345,2481,4
260488,345,7155,3
260489,345,104,4
260490,345,2107,4
260491,345,82,3
260492,345,33,2
260493,345,67,4
260494,345,2479,4
260495,345,122,2
260496,345,3406,2
260497,345,181,3
260498,345,268,4
260499,345,453,3
260500,400,115,3
260501,345,6242,4
260502,345,1806,3
260503,345,916,3
260504,400,11,5
260505,345,3579,2
260506,345,7641,3
260507,345,426,4
260508,345,9170,1
260509,345,354,4
260510,345,2361,3
260511,345,350,4
260512,345,3555,2
260513,345,2355,3
260514,345,2,3
260515,345,25,5
260516,345,18,3
260517,345,24,3
260518,345,27,4
260519,345,21,4
260520,345,23,3
260521,345,786,4
260522,345,948,4
260523,345,557,3
260524,345,3308,3
260525,345,361,3
260526,345,160,4
260527,345,43,5
260528,345,704,4
260529,345,5734,3
260530,345,3966,2
260537,345,64,3
260567,508,2815,4
260658,938,238,4
260659,938,1102,4
260660,938,6500,4
260661,938,11,5
260662,938,67,4
260663,938,57,3
260664,938,22,3
260665,938,1083,2
260666,938,417,4
260667,938,64,4
260668,938,46,4
260669,938,258,5
260670,938,3149,4
260671,938,1365,4
260672,938,35,4
260673,938,249,4
260674,938,26,4
260675,938,228,4
260676,938,33,4
260677,938,5,4
260678,938,13,4
260679,938,32,4
260680,938,14,3
260707,328,3634,2
260708,328,46,4
260743,475,5192,3
260778,43,688,3
260779,43,1843,1
260780,43,550,5
260782,43,1060,4
260784,43,9714,2
260792,214,4348,3
260797,758,5305,3
260800,396,47,4
260845,618,1367,2
260846,618,1207,2
260960,833,3456,2
260961,833,122,2
261022,451,159,4
261023,451,5380,3
261024,451,67,5
261025,451,6972,4
261026,451,3132,3
261027,451,1452,3
261028,451,2642,4
261034,451,1279,3
261209,980,8558,4
261233,435,378,3
261234,435,1310,5
261235,435,467,5
261257,610,186,5
261258,610,1501,4
261259,610,1537,4
261260,610,4343,3
261261,610,303,2
261530,179,9,2
261531,179,256,2
261532,510,180,3
261533,510,4672,4
261623,415,5552,5
261695,985,1506,1
261752,985,550,4
261753,985,346,5
261754,985,329,3
261792,740,72,4
261796,740,237,4
261797,740,1288,3
261801,740,1075,3
261830,769,181,4
261871,53,323,3
261958,530,587,4
261959,530,249,5
262138,803,1221,4
262151,803,2462,4
262152,803,516,5
262153,803,4139,5
262154,120,2304,5
262172,92,3464,5
262224,259,3,3
262378,573,3187,3
262379,573,495,4
262381,573,8801,4
262385,573,162,4
262394,269,9864,4
262395,269,485,4
262396,269,2027,5
262397,269,520,4
262398,269,1055,4
262399,269,94,5
262401,269,121,4
262402,269,3321,4
262403,269,3472,4
262405,269,1315,2
262406,269,1370,5
262408,269,1783,4
262557,133,1160,4
262595,53,6921,2
262596,53,116,2
262605,407,284,2
262606,407,236,3
262607,777,2766,3
262680,292,509,3
262681,292,269,2
262682,292,6029,4
262701,880,104,5
262712,182,2029,3
262731,721,3296,2
262732,721,4473,3
262733,721,1031,5
262752,756,1870,4
262828,758,216,5
262838,802,58,5
262881,749,10,3
262883,905,1970,5
262884,905,332,3
262886,905,82,2
262888,905,378,4
262889,905,287,5
262890,905,255,5
262892,905,37,4
262893,905,2136,4
262894,802,599,5
262895,802,751,3
262896,802,1014,2
262897,802,1332,1
262962,363,7546,3
262978,477,2559,4
263054,332,82,3
263060,335,2025,2
263061,335,4455,2
263083,299,115,5
263114,130,5,5
263115,130,75,4
263116,130,138,4
263117,130,28,4
263118,130,354,4
263119,130,763,4
263120,130,1642,4
263121,130,2508,4
263122,130,6389,3
263123,130,5629,4
263124,130,6934,2
263125,130,1574,3
263126,130,1074,5
263127,130,297,4
263128,130,48,3
263129,130,7416,2
263132,130,3591,1
263149,130,2,5
263152,130,23,4
263154,130,18,3
263155,130,24,5
263157,130,21,1
263158,130,27,3
263160,130,25,3
263163,130,133,5
263164,130,1210,5
263165,130,1112,5
263166,130,3138,2
263167,130,2821,2
263168,130,4698,4
263169,130,5567,2
263170,130,3904,2
263171,130,117,5
263172,130,1196,3
263174,130,1530,4
263175,130,3739,3
263176,130,264,5
263177,130,6273,5
263223,567,2107,2
263276,820,60,5
263277,820,4237,5
263278,820,142,3
263282,130,87,3
263353,130,162,5
263360,104,46,4
263361,104,119,3
263362,723,9206,4
263365,723,142,4
263366,723,6069,3
263367,723,3079,4
263368,723,1231,4
263370,71,6620,5
263371,71,7372,3
263372,130,37,5
263373,130,284,3
263374,130,1250,5
263375,130,1135,4
263376,130,718,4
263377,130,71,5
263378,130,85,3
263379,130,7,5
263380,130,13,3
263381,130,33,3
263386,79,22,4
263738,433,256,3
263845,952,1623,4
263952,494,659,4
263954,494,733,3
263957,654,104,5
263958,654,211,3
263959,654,1855,4
263960,654,40,5
263985,681,1487,4
264223,130,1184,4
264224,130,100,5
264243,626,4810,3
264303,318,1832,5
264383,777,1832,3
264388,271,256,4
264389,271,1529,1
264398,454,4079,3
264408,934,550,5
264409,934,9,3
264410,934,941,4
264411,934,2621,3
264412,934,2015,2
264413,934,4793,4
264414,934,306,2
264415,934,272,4
264416,934,40,4
264417,934,316,5
264418,934,621,4
264419,934,4455,3
264420,934,109,4
264421,934,180,4
264422,934,29,5
264425,934,162,4
264568,741,2259,5
264611,937,3349,4
264616,937,436,3
264618,394,467,4
264619,394,1832,2
264622,937,577,3
264627,937,43,3
264631,917,3911,4
264641,917,1060,3
264642,917,669,5
264645,917,92,3
264653,233,9176,4
264720,316,4140,4
265015,120,4515,4
265024,780,3516,3
265025,780,908,4
265026,780,328,5
265028,780,1685,3
265029,780,1101,4
265030,780,9170,3
265031,780,38,4
265032,780,8992,3
265075,947,4302,5
265080,108,1371,3
265144,865,1655,1
265145,852,347,4
265146,433,5,4
265147,852,332,4
265148,433,8,4
265149,852,602,4
265150,433,483,5
265151,852,7737,4
265155,316,398,3
265410,392,1821,5
265411,392,1020,5
265412,392,594,4
265413,392,2064,4
265414,392,8153,4
265428,552,1955,2
265436,715,372,3
265437,715,8382,3
265448,701,2773,4
265451,701,692,5
265452,701,57,4
265453,701,32,5
265454,701,64,4
265487,701,3042,4
265489,701,1685,4
265490,701,1426,4
265491,701,1101,4
265515,637,6636,3
265516,637,56,4
265777,966,592,5
265795,966,1299,3
265796,966,104,5
265797,966,1121,5
265824,427,4740,4
265826,427,3308,4
265864,36,1084,2
265869,400,417,4
265870,400,4772,4
265872,400,46,4
265953,335,526,3
266077,953,170,2
266146,916,255,3
266147,916,4316,3
266148,916,212,4
266150,916,484,3
266151,916,1503,3
266152,916,467,4
266153,916,4520,4
266154,916,9191,3
266156,916,233,4
266160,896,4363,4
266161,896,11,4
266167,413,4117,4
266181,868,5794,5
266182,318,9104,4
266183,318,399,4
266187,877,67,4
266188,877,256,3
266189,877,233,2
266190,877,395,2
266191,877,2650,2
266192,877,2679,3
266193,877,199,2
266218,123,908,3
266235,626,239,3
266249,394,4788,4
266250,394,1248,2
266258,913,8249,5
266259,913,1239,4
266261,913,467,4
266330,646,35,5
266453,922,550,3
266676,566,46,5
266689,525,568,5
266690,525,191,5
266691,525,1392,4
266692,525,1156,5
266693,525,48,4
266694,525,7669,3
266695,525,1581,5
266696,525,7586,5
266698,525,2931,5
266782,525,735,4
266783,525,532,4
266784,525,365,4
266785,525,1060,4
266786,525,3417,4
266787,525,1683,4
266848,826,6942,3
266956,379,1340,5
266957,379,1363,3
266966,552,520,5
266987,689,45,4
267012,838,56,3
267013,946,550,4
267014,946,6729,4
267017,994,3516,4
267018,994,2354,4
267019,994,115,5
267163,206,4614,2
267168,206,8384,4
267176,555,1842,5
267180,433,9,4
267184,555,328,5
267189,853,534,1
267196,561,700,4
267216,710,1991,4
267217,710,9894,4
267218,710,2325,3
267219,710,6709,3
267220,710,6126,4
267221,710,7169,5
267224,710,3472,5
267225,710,4942,4
267271,552,5354,4
267272,477,8805,3
267355,635,21,3
267358,635,67,5
267360,173,21,4
267362,173,2,5
267363,173,18,5
267364,173,24,4
267367,173,23,4
267369,173,372,4
267370,173,27,5
267371,173,25,5
267373,173,9,4
267393,944,658,3
267395,944,311,4
267396,658,489,5
267397,917,495,5
267398,917,1238,5
267399,917,104,4
267440,126,534,4
267441,126,344,4
267444,126,2231,3
267468,985,4394,4
267516,508,518,3
267558,899,5678,3
267582,416,258,2
267838,759,40,4
267841,759,22,4
267842,759,64,1
267897,222,22,3
267904,970,3,4
267909,887,315,3
267910,887,9023,2
267940,887,2063,5
267941,887,4368,4
267943,887,53,4
268065,292,2927,4
268080,249,104,4
268115,732,233,3
268127,732,46,3
268138,732,178,4
268153,711,5648,4
268154,711,1210,4
268155,711,1112,4
268156,711,3138,4
268157,711,133,5
268182,711,1825,5
268189,711,2215,4
268191,711,171,4
268192,711,10,5
268193,711,76,4
268194,711,66,4
268195,711,28,4
268196,711,903,3
268200,481,1179,4
268201,481,191,5
268348,443,344,3
268438,925,8107,4
268451,657,3207,3
268455,657,191,4
268456,657,2411,5
268457,657,3772,5
268458,657,503,4
268459,657,1224,4
268460,657,39,4
268461,657,110,4
268462,657,135,4
268463,657,165,4
268466,117,11,5
268467,117,3868,3
268474,721,1378,3
268475,721,9460,4
268476,10,1873,3
268477,10,1238,5
268488,594,2809,4
268489,594,5556,4
268496,36,212,4
268497,36,283,4
268516,123,67,5
268523,413,67,5
268602,404,8,3
268603,404,804,5
268604,404,154,5
268605,404,3949,2
268606,404,63,4
268690,757,6955,4
268691,757,6919,3
268723,689,23,3
268808,318,249,5
268809,318,587,4
268901,536,121,4
268903,536,113,3
268906,536,1924,4
268908,536,2936,3
268911,536,1869,5
268913,536,3860,5
268914,536,4396,5
268915,536,4985,5
268921,536,3974,3
268924,536,6369,5
268925,536,8531,4
268926,536,9577,4
268933,536,5415,4
268937,536,9481,4
268939,536,9049,5
268940,536,58,4
268941,536,937,4
268945,536,386,4
268949,536,793,5
268960,536,245,5
268985,469,1689,4
269132,917,1121,1
269275,155,4531,4
269359,630,3,3
269416,711,2274,4
269429,68,4531,2
269432,711,4537,3
269437,975,1097,3
269438,975,38,1
269440,975,336,3
269442,975,329,4
269443,975,56,4
269444,975,9,5
269557,234,3302,5
269558,234,5742,5
269559,234,7960,5
269590,937,461,4
269591,937,56,3
269892,838,571,3
270157,222,840,5
270158,222,6348,4
270159,222,2992,5
270160,222,121,3
270164,638,948,4
270165,638,1088,3
270166,638,258,4
270167,638,523,3
270168,638,94,3
270194,322,49,4
270195,322,52,3
270196,322,411,2
270201,55,1312,4
270214,946,1310,5
270216,946,1644,3
270217,946,5349,4
270221,54,1888,5
270226,480,6293,3
270227,480,4360,1
270229,22,368,2
270274,54,67,5
270275,54,1101,2
270278,891,2084,4
270281,891,5051,4
270283,707,1698,4
270286,668,8867,5
270292,181,9533,4
270299,292,4682,4
270301,575,925,4
270370,564,6755,3
270387,291,2306,3
270388,291,2887,3
270389,291,758,4
270390,291,682,4
270391,291,6725,2
270392,291,1199,3
270393,291,3672,3
270394,291,4574,3
270396,291,1077,5
270397,291,5398,5
270398,291,5993,4
270399,291,4874,5
270400,291,6411,4
270401,291,8074,3
270402,291,9213,3
270403,291,8243,4
270404,291,137,3
270406,291,450,1
270407,291,569,1
270408,291,4075,5
270409,291,9956,5
270410,291,690,3
270411,291,242,4
270412,291,266,3
270413,291,2012,2
270422,328,195,4
270424,328,550,3
270425,328,659,4
270777,400,244,4
270778,400,407,3
271059,587,1025,5
271138,759,46,4
271163,360,330,3
271400,475,2079,4
271419,319,5951,5
271430,758,7520,3
271473,291,568,3
271474,291,1090,5
271476,291,72,4
271477,291,232,4
271478,291,488,5
271479,291,612,5
271480,291,691,3
271481,291,806,1
271482,291,725,4
271483,291,1261,4
271484,291,703,5
271485,291,739,5
271486,291,967,3
271487,291,609,2
271488,291,1589,4
271489,382,380,4
271497,491,1701,2
271498,382,62,3
271566,948,25,5
271567,948,18,5
271568,948,24,5
271570,948,27,5
271571,948,21,5
271572,948,23,5
271573,948,1427,5
271618,481,181,5
271663,880,115,4
271673,879,5326,3
271686,392,3890,3
271687,392,1998,4
271688,8,547,4
271689,8,546,3
271690,8,6727,4
271691,8,54,4
271692,8,2002,4
271693,194,5024,3
271694,16,9858,4
271772,979,2782,3
271774,363,8795,3
271775,363,4095,1
271776,363,1221,2
272073,95,2914,5
272074,95,35,5
272075,95,3007,4
272076,95,2051,4
272129,16,172,2
272130,16,7151,3
272131,16,1973,3
272132,16,7198,3
272133,16,1113,3
272134,16,94,3
272135,16,353,3
272136,16,85,5
272137,16,63,4
272138,16,80,5
272139,16,592,3
272140,16,8882,3
272142,16,160,3
272143,16,35,5
272144,16,653,5
272145,16,736,3
272146,16,10,3
272147,16,3379,5
272148,16,14,5
272149,16,432,5
272150,16,3764,5
272151,16,8946,3
272152,16,606,5
272153,16,4260,4
272154,16,257,5
272155,16,1178,5
272156,16,2023,5
272157,16,83,5
272158,16,2024,4
272159,16,22,4
272161,16,1910,4
272162,16,3275,5
272163,16,1506,4
272164,16,125,3
272166,16,3181,5
272170,16,6070,3
272172,16,4602,2
272174,16,57,5
272210,735,574,3
272231,990,604,5
272311,948,923,5
272312,948,1634,5
272313,948,1593,5
272314,948,1812,5
272315,948,2285,4
272317,948,5599,4
272318,948,6601,4
272319,948,9963,4
272320,948,1693,5
272321,948,1463,5
272323,948,2198,5
272324,948,1418,5
272325,948,1931,5
272326,948,1686,5
272327,948,3096,5
272328,948,5232,5
272329,948,3492,5
272330,948,2811,5
272331,948,3530,5
272332,948,3938,5
272333,948,6472,5
272334,948,5203,5
272335,948,6330,5
272336,948,216,5
272337,948,199,5
272338,948,981,5
272339,948,1540,5
272340,948,2392,5
272341,948,5755,5
272342,948,4580,5
272345,948,5,5
272346,948,595,5
272347,948,83,3
272348,948,804,4
272349,948,6692,5
272350,948,3948,3
272351,948,773,4
272352,948,7074,3
272353,948,530,5
272354,948,248,4
272355,948,353,3
272356,948,593,5
272357,948,1629,5
272359,948,1574,4
272360,948,1591,5
272361,948,5661,5
272362,948,8893,4
272363,948,9424,5
272364,948,375,5
272365,948,935,5
272366,948,130,4
272391,182,6285,4
272462,101,94,5
272518,112,1843,3
272521,472,4526,4
272522,472,5950,3
272523,472,5398,4
272524,472,1077,4
272548,451,56,5
272645,8,4,3
272666,302,614,4
272685,335,913,4
272690,192,217,5
272698,376,1088,4
272699,376,177,4
272700,376,485,5
272701,376,213,5
272702,376,614,5
272703,376,162,5
272704,376,872,3
272705,376,13,4
272706,376,14,4
272707,376,2584,5
272708,376,546,5
272709,376,512,5
272710,376,323,4
272711,376,65,3
272712,376,3133,2
272713,376,126,5
272714,376,45,4
272715,376,60,4
272716,376,205,4
272717,376,696,3
272718,376,1633,5
272719,376,1993,3
272720,376,400,4
272721,376,3884,3
272722,376,3006,5
272723,376,5630,3
272724,376,3573,4
272725,376,7026,1
272726,376,5192,3
272727,376,3243,4
272728,376,1659,5
272729,376,3397,4
272730,376,284,5
272731,376,9857,2
272732,376,167,5
272733,376,377,3
272734,376,666,3
272735,376,2810,5
272736,376,5,5
272737,376,7409,3
272738,376,95,5
272739,376,1518,5
272740,376,2269,4
272750,192,81,5
272754,981,4788,3
272757,469,955,4
272767,467,3794,4
272768,467,2440,3
272769,467,1957,4
272770,467,777,2
272771,467,4360,3
272776,467,512,3
272780,467,8916,2
272781,467,1315,4
272783,467,490,4
272784,467,1265,4
272785,467,1984,5
272786,467,339,4
272788,467,1648,5
272789,467,544,3
272791,467,681,3
272792,467,1489,3
272793,467,2556,2
272795,467,1956,2
272796,467,3234,2
272797,467,2571,3
272798,467,2324,2
272799,467,5827,2
272800,467,3348,4
272801,467,8132,2
272802,467,4938,3
272803,467,1825,4
272804,467,2039,5
272805,467,102,3
272806,467,410,4
272807,467,375,3
272808,467,278,4
272809,467,1061,4
272811,467,7,4
272812,467,50,4
272813,467,5,2
272814,467,23,3
272815,467,21,4
272816,467,18,3
272817,467,27,4
272818,467,24,3
272819,467,2,2
272905,233,534,4
272907,233,916,4
272914,220,570,3
272925,220,3092,3
272969,224,191,5
273136,987,6413,4
273168,316,4197,3
273176,820,417,3
273177,820,4363,2
273216,233,369,4
273280,400,1701,4
273281,400,1561,1
273453,376,8716,4
273454,376,820,4
273530,214,1624,5
273531,214,121,5
273532,206,117,4
273533,826,1785,4
273581,913,9887,4
273584,668,119,5
273598,233,4145,3
273604,732,3,3
273606,71,270,4
273656,376,682,5
273657,376,937,3
273658,376,1015,4
273659,376,178,2
273660,376,8,4
273661,376,4,4
273662,376,189,4
273663,376,121,5
273664,376,94,2
273665,376,113,3
273666,376,55,4
273673,376,54,5
273674,376,173,4
273675,376,1520,2
273676,376,2632,4
273677,376,2210,4
273678,376,1191,5
273679,376,1881,4
273680,376,8128,4
273765,726,8802,4
273766,726,9587,4
273784,801,335,4
273790,726,3020,4
273806,726,150,3
273812,726,1570,4
273821,726,1792,4
273826,726,79,4
273928,579,7048,5
273985,826,56,1
274042,574,2107,4
274045,574,3123,3
274106,630,49,3
274216,289,481,5
274217,289,1071,5
274218,289,1536,5
274219,289,1638,5
274220,289,29,5
274221,289,125,5
274222,289,154,5
274223,289,248,5
274224,289,855,5
274225,289,1885,5
274226,289,7353,5
274227,289,1507,5
274286,180,516,5
274287,180,768,3
274288,180,5119,3
274293,916,3296,4
274294,916,3911,4
274295,916,284,2
274296,916,104,4
274299,916,9905,4
274300,947,7388,4
274301,947,6300,3
274363,887,56,2
274415,732,49,2
274416,732,52,2
274417,732,56,2
274443,491,4055,4
274499,73,3,5
274500,73,3675,5
274501,73,49,2
274502,73,2747,3
274544,880,82,2
274546,880,1236,1
274552,17,2815,3
274562,276,115,4
274563,276,33,3
274564,276,32,3
274565,276,7,4
274566,276,46,3
274567,276,37,5
274568,276,9455,3
274569,276,439,4
274570,276,1783,3
274571,276,76,4
274572,276,150,3
274573,276,1655,1
274574,276,111,2
274575,276,767,4
274576,276,919,3
274577,276,550,4
274578,276,131,4
274579,276,94,4
274580,276,255,2
274581,276,119,3
274582,276,736,4
274583,276,461,3
274584,276,934,4
274585,276,306,3
274586,276,157,5
274587,34,5734,4
274588,276,1597,4
274589,276,90,4
274591,276,496,4
274592,276,2047,4
274593,276,453,3
274594,276,597,4
274595,276,1772,4
274611,778,1238,5
274791,559,1270,4
274792,559,276,4
274926,396,2436,3
274927,396,35,3
274928,396,4561,5
274929,396,7599,4
274932,826,104,4
275023,307,1873,3
275102,314,3,3
275103,314,49,2
275104,314,56,1
275105,314,52,2
275106,314,1007,4
275107,314,103,5
275113,844,65,2
275115,844,48,3
275149,292,9440,5
275150,292,186,3
275151,292,849,3
275154,351,534,2
275155,351,378,5
275163,749,872,3
275178,314,29,3
275179,314,125,4
275206,667,2524,4
275207,667,378,4
275218,891,103,4
275219,185,7046,4
275223,22,1339,4
275233,224,32,5
275427,630,191,5
275446,783,1649,2
275458,410,67,3
275494,717,211,3
275495,717,1014,4
275497,717,672,4
275498,717,1741,4
275499,717,4240,3
275500,717,4728,4
275501,717,8868,4
275516,717,480,5
275544,356,26,2
275546,356,238,3
275615,803,212,3
275665,972,1739,5
275666,972,325,5
275667,972,256,3
275668,972,122,4
275669,972,67,4
275670,972,11,4
275671,972,2107,3
275672,972,111,3
275674,972,113,1
275675,972,45,3
275676,972,495,2
275677,972,40,4
275730,151,1645,5
275732,151,360,5
275737,151,534,2
275738,151,1389,2
275740,151,45,4
276451,978,467,4
276457,978,2034,3
276470,944,115,5
276475,84,4638,5
276478,423,4394,4
276479,423,1703,4
276481,423,1910,4
276483,402,4139,5
276485,402,7969,5
276495,402,1073,4
276496,402,172,5
276569,937,67,4
276570,937,3034,3
276585,122,2297,5
276601,122,8,3
276602,122,94,5
276684,173,40,5
276686,173,174,5
276688,173,329,5
276736,711,29,4
276738,711,1186,3
276948,413,573,2
276992,953,550,4
276993,953,35,3
277090,28,121,3
277091,28,2304,3
277092,28,81,4
277094,28,233,4
277095,28,1598,3
277161,55,344,5
277162,55,101,5
277163,689,368,4
277165,55,372,5
277166,55,943,5
277181,511,129,5
277185,511,3,2
277186,511,49,2
277187,511,52,2
277188,511,56,2
277189,325,186,5
277219,755,1873,4
277228,658,5978,5
277283,706,8517,3
277284,706,2029,3
277285,706,3400,4
277286,706,1544,4
277287,706,4520,4
277543,467,2786,4
277549,447,552,4
277550,447,2735,3
277681,540,38,2
277721,154,430,2
277722,154,6636,5
277723,154,60,4
277724,154,129,3
277728,986,329,5
277752,53,11,5
277753,53,846,4
278326,330,6435,4
278328,400,6604,4
278329,400,1501,4
278388,8,887,4
278412,957,3570,5
278414,987,1133,4
278416,594,461,3
278465,916,1102,1
278485,778,191,5
278486,880,92,3
278490,34,8673,3
278495,844,129,5
278506,630,908,4
278512,630,52,3
278513,630,56,3
278514,630,703,4
278515,630,5121,4
278516,630,4636,4
278517,630,27,5
278518,630,7158,3
278519,630,4131,5
278520,630,943,5
278521,630,372,4
278523,630,1392,4
278524,630,316,4
278525,630,5482,3
278526,630,322,4
278527,630,596,4
278528,630,123,5
278529,630,343,4
278530,630,281,5
278563,555,3,4
278564,555,49,4
278565,555,52,4
278566,555,56,4
278580,818,1310,4
278606,575,207,3
278607,575,3911,4
278608,575,117,4
278609,575,118,4
278610,575,453,3
278611,575,11,5
278612,575,233,4
278613,575,22,4
278614,575,1821,1
278616,575,996,3
278617,575,1067,3
278619,575,1151,3
278620,575,912,3
278621,575,10,4
278622,575,50,4
278623,575,33,4
278624,575,42,4
278625,575,19,5
278626,575,43,4
278627,575,714,4
278630,575,5540,4
278701,861,7496,1
278809,357,126,5
278810,357,70,5
278811,357,492,5
278812,357,760,5
278813,357,2312,4
278814,357,1213,4
278815,357,838,4
278816,357,2564,4
278887,485,587,5
278902,978,3237,3
278912,200,4079,4
278918,948,2278,4
278920,419,104,4
278921,419,180,5
278922,472,5993,4
278923,472,4874,4
278924,472,7660,4
278925,472,6411,4
278968,150,3638,5
278969,150,495,4
279028,302,483,4
279029,302,323,5
279030,146,1544,4
279073,233,3598,4
279075,233,484,3
279115,423,3586,5
279116,246,1613,3
279130,345,9550,2
279131,345,6919,2
279135,345,178,5
279136,345,4005,3
279137,345,148,5
279146,224,828,4
279147,510,3207,3
279152,639,3,4
279167,55,13,5
279169,55,468,5
279170,55,115,5
279171,55,881,5
279172,55,4418,3
279173,55,3417,4
279174,55,1642,5
279175,55,5,5
279176,55,8,5
279177,55,28,5
279178,55,121,5
279179,55,160,5
279180,55,94,2
279182,55,7008,3
279185,55,4614,2
279200,732,60,2
279201,732,64,5
279202,732,57,3
279203,732,68,5
279204,732,45,5
279205,732,372,4
279206,732,11,5
279315,508,3175,5
279330,630,5930,4
279332,630,570,2
279333,630,32,3
279334,630,315,2
279338,630,1635,5
279365,575,7970,3
279366,575,5774,4
279408,778,2914,3
279409,778,793,4
279584,510,35,3
279585,510,629,4
279588,510,172,4
279590,510,903,3
279591,510,79,4
279592,510,1571,2
279593,510,1184,3
279594,510,6025,2
279595,510,6354,3
279596,510,1113,3
279597,510,4284,4
279598,510,3022,3
279600,510,646,4
279614,510,284,3
279616,510,18,3
279617,510,24,3
279618,510,23,1
279619,510,2,2
279620,510,28,3
279621,510,1675,2
279622,510,87,4
279623,510,523,4
279624,510,663,5
279625,510,357,3
279626,510,765,4
279627,510,489,3
279628,433,329,4
279629,510,3451,3
279630,510,8168,4
279631,510,4301,4
279632,510,9620,4
